name,file,component,dtype,shape,bytes,data_start,data_end,file_data_start,file_data_end,layer,expert,matrix,kind
layers.13.ffn.experts.242.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2369025368,2373219672,2369199600,2373393904,13,242,w3,weight
layers.13.ffn.experts.243.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2373219672,2377413976,2373393904,2377588208,13,243,w1,weight
layers.13.ffn.experts.243.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2377413976,2381608280,2377588208,2381782512,13,243,w2,weight
layers.13.ffn.experts.243.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2381608280,2385802584,2381782512,2385976816,13,243,w3,weight
layers.13.ffn.experts.244.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2385802584,2389996888,2385976816,2390171120,13,244,w1,weight
layers.13.ffn.experts.244.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2389996888,2394191192,2390171120,2394365424,13,244,w2,weight
layers.13.ffn.experts.244.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2394191192,2398385496,2394365424,2398559728,13,244,w3,weight
layers.13.ffn.experts.245.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2398385496,2402579800,2398559728,2402754032,13,245,w1,weight
layers.13.ffn.experts.245.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2402579800,2406774104,2402754032,2406948336,13,245,w2,weight
layers.13.ffn.experts.245.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2406774104,2410968408,2406948336,2411142640,13,245,w3,weight
layers.13.ffn.experts.246.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2410968408,2415162712,2411142640,2415336944,13,246,w1,weight
layers.13.ffn.experts.246.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2415162712,2419357016,2415336944,2419531248,13,246,w2,weight
layers.13.ffn.experts.246.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2419357016,2423551320,2419531248,2423725552,13,246,w3,weight
layers.13.ffn.experts.247.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2423551320,2427745624,2423725552,2427919856,13,247,w1,weight
layers.13.ffn.experts.247.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2427745624,2431939928,2427919856,2432114160,13,247,w2,weight
layers.13.ffn.experts.247.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2431939928,2436134232,2432114160,2436308464,13,247,w3,weight
layers.13.ffn.experts.248.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2436134232,2440328536,2436308464,2440502768,13,248,w1,weight
layers.13.ffn.experts.248.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2440328536,2444522840,2440502768,2444697072,13,248,w2,weight
layers.13.ffn.experts.248.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2444522840,2448717144,2444697072,2448891376,13,248,w3,weight
layers.13.ffn.experts.249.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2448717144,2452911448,2448891376,2453085680,13,249,w1,weight
layers.13.ffn.experts.249.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2452911448,2457105752,2453085680,2457279984,13,249,w2,weight
layers.13.ffn.experts.249.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2457105752,2461300056,2457279984,2461474288,13,249,w3,weight
layers.13.ffn.experts.25.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2461300056,2465494360,2461474288,2465668592,13,25,w1,weight
layers.13.ffn.experts.25.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2465494360,2469688664,2465668592,2469862896,13,25,w2,weight
layers.13.ffn.experts.25.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2469688664,2473882968,2469862896,2474057200,13,25,w3,weight
layers.13.ffn.experts.250.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2473882968,2478077272,2474057200,2478251504,13,250,w1,weight
layers.13.ffn.experts.250.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2478077272,2482271576,2478251504,2482445808,13,250,w2,weight
layers.13.ffn.experts.250.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2482271576,2486465880,2482445808,2486640112,13,250,w3,weight
layers.13.ffn.experts.251.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2486465880,2490660184,2486640112,2490834416,13,251,w1,weight
layers.13.ffn.experts.251.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2490660184,2494854488,2490834416,2495028720,13,251,w2,weight
layers.13.ffn.experts.251.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2494854488,2499048792,2495028720,2499223024,13,251,w3,weight
layers.13.ffn.experts.252.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2499048792,2503243096,2499223024,2503417328,13,252,w1,weight
layers.13.ffn.experts.252.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2503243096,2507437400,2503417328,2507611632,13,252,w2,weight
layers.13.ffn.experts.252.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2507437400,2511631704,2507611632,2511805936,13,252,w3,weight
layers.13.ffn.experts.253.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2511631704,2515826008,2511805936,2516000240,13,253,w1,weight
layers.13.ffn.experts.253.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2515826008,2520020312,2516000240,2520194544,13,253,w2,weight
layers.13.ffn.experts.253.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2520020312,2524214616,2520194544,2524388848,13,253,w3,weight
layers.13.ffn.experts.254.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2524214616,2528408920,2524388848,2528583152,13,254,w1,weight
layers.13.ffn.experts.254.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2528408920,2532603224,2528583152,2532777456,13,254,w2,weight
layers.13.ffn.experts.254.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2532603224,2536797528,2532777456,2536971760,13,254,w3,weight
layers.13.ffn.experts.255.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2536797528,2540991832,2536971760,2541166064,13,255,w1,weight
layers.13.ffn.experts.255.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2540991832,2545186136,2541166064,2545360368,13,255,w2,weight
layers.13.ffn.experts.255.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2545186136,2549380440,2545360368,2549554672,13,255,w3,weight
layers.13.ffn.experts.26.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2549380440,2553574744,2549554672,2553748976,13,26,w1,weight
layers.13.ffn.experts.26.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2553574744,2557769048,2553748976,2557943280,13,26,w2,weight
layers.13.ffn.experts.26.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2557769048,2561963352,2557943280,2562137584,13,26,w3,weight
layers.13.ffn.experts.27.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2561963352,2566157656,2562137584,2566331888,13,27,w1,weight
layers.13.ffn.experts.27.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2566157656,2570351960,2566331888,2570526192,13,27,w2,weight
layers.13.ffn.experts.27.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2570351960,2574546264,2570526192,2574720496,13,27,w3,weight
layers.13.ffn.experts.28.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2574546264,2578740568,2574720496,2578914800,13,28,w1,weight
layers.13.ffn.experts.28.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2578740568,2582934872,2578914800,2583109104,13,28,w2,weight
layers.13.ffn.experts.28.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2582934872,2587129176,2583109104,2587303408,13,28,w3,weight
layers.13.ffn.experts.29.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2587129176,2591323480,2587303408,2591497712,13,29,w1,weight
layers.13.ffn.experts.29.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2591323480,2595517784,2591497712,2595692016,13,29,w2,weight
layers.13.ffn.experts.29.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2595517784,2599712088,2595692016,2599886320,13,29,w3,weight
layers.13.ffn.experts.3.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2599712088,2603906392,2599886320,2604080624,13,3,w1,weight
layers.13.ffn.experts.3.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2603906392,2608100696,2604080624,2608274928,13,3,w2,weight
layers.13.ffn.experts.3.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2608100696,2612295000,2608274928,2612469232,13,3,w3,weight
layers.13.ffn.experts.30.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2612295000,2616489304,2612469232,2616663536,13,30,w1,weight
layers.13.ffn.experts.30.w2.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,4096x1024,4194304,2616489304,2620683608,2616663536,2620857840,13,30,w2,weight
layers.13.ffn.experts.30.w3.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2620683608,2624877912,2620857840,2625052144,13,30,w3,weight
layers.13.ffn.experts.31.w1.weight,model-00015-of-00046.safetensors,core_routed_experts,I8,2048x2048,4194304,2624877912,2629072216,2625052144,2629246448,13,31,w1,weight
